Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,COL,Fixed telephone subscriptions,IT.MLT.MAIN,274937,,,,,393000,,,,,596000,,,,,837600,861200,936600,1010800,1022300,1075700,1134460,1293030,1298843,1506427,1702291,1798793,1918297,2070360,2176541,2414726,2633273,2821700,3139468,3513000,3872845,4645453,5394757,6366944,6665422,7192778,7371545,7766000,7848266,7588676,7678804,7860205,7924098,7928944,7473867,7186165,7126730,7066130,7141461,7180937,7109254,7115984,6987654,6973573,
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242750219,0.753924104,1.410215618,3.352692465,4.692457774,5.042465832,5.694682872,8.11124721,11.24539087,14.91231688,24.71857858,51.23366844,68.89374311,77.60184186,93.46915912,94.21131201,98.35249333,101.1774872,106.4907095,108.17202,117.8049526,120.636922,121.8160055,127.2136962,129.9086097,
Colombia,COL,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86805,274590,522857,1264763,1800229,1966535,2256801,3265261,4596594,6186206,10400578,21849993,29762715,33941118,41364753,42159613,44477653,46200421,49066359,50295114,55330272,57327470,58684924,62220014,64513977,
Colombia,COL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791588,577041,960720,995203,946945,1236121,1510744,2076760,1969316,2056789.224,2440561,2676320,3158085,3018900,3378000,3659300,3665300,3935500,4125200,
Colombia,COL,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.61,19.2,20.49,21.07,21.64,23.18,26.13,27.25,37.25,37.49,33.13,42.25,49.12,47.76,50.12,
Colombia,COL,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,3010200,2959700,2963600,3147300,3118000,3376100,3730000,4117300,4747100,5052400,4808200,4570100,6701500,6583900,5737400,5737300,5731300,5598500,5460000,5565100,5266700,5539900,6232100,6930200,7686500,7863300,8342100,9188900,9289700,8619200,8568734,9604390,9424850,9142585,8829094,9984424,10616356,11630594,12338706,12115330,16932435,18768534.77,22012458.84,26929238,28675159,30909723,32262658,32504898,33704037,
Colombia,COL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,74.69999695,81.59999847,86.30000305,104.4000015,120,121.9000015,149.6000061,171.8999939,206.3999939,183.1000061,147.3999939,204,307.2000122,292.5,381.2000122,375.7000122,391.6000061,398.2999878,403.2999878,395.2999878,463.7000122,526.0999756,527.7999878,492.1000061,565.7999878,498.3999939,311.2000122,812,790.2000122,636.9000244,600.616,610.878,538.757,645.778,1113.899,1092.492,1051.293,1070.449,1099.545,2419.933,954.6601389,968.1603585,918.3240916,1222.156867,1315.403956,1316.795809,1142.854709,1273.568638,1349.446351,
Colombia,COL,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,145800,125200,115400,103300,75700,70300,69200,63500,69300,70100,65500,69400,157900,158800,133300,124100,123900,118200,118600,127000,116900,124500,147100,167200,181500,193700,195200,224800,234700,208600,199370,190465,179994,171933,153204,162095,175006,185872,187382,196298,226094,237570.829,254059.929,304365.908,349864.363,368947,366188,355039,358847,
Colombia,COL,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.723290392,2.874840434,3.210250675,3.46421252,3.4,3.2,3.5,3.7,3.64999392,3.6,3.8,,
Colombia,COL,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10679,11877,13270,14118,13885,12681,15772,16976,18591,19284,19948,24119,24299,23762,25930,
Colombia,COL,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6251,8060,8400,9876,9579,8418,10218,12108,14186,16796,17873,17784,18398,17322,19726,
Colombia,COL,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,15,36,,50,,,,80,73,83,,146,81,86,72,73,62,,69,79,84,51,110,91,157,131,137,166,110,135,120,147,210,318,271,358,227,259,288,
Colombia,COL,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,22,47,,49,,,,40,38,57,,87,63,79,121,167,197,,231,180,235,203,172,148,210,243,319,280,365,271,280,237,280,448,306,360,306,297,350,
Colombia,COL,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,83000000,100000000,65000000,70000000,42000000,,150700000,55300000,51000000,15280000,305000000,,,,,,,129000000,,,,,,
Colombia,COL,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,260100000,518900000,195800000,148900000,48800000,284000000,,1047700000,60500000,10800000,110400000,26000000,242000000,672360000,474000000,1059700000,,2359000000,,835400000,388600000,5479740000,6731700000,5846500000,368500000,2027740000,
Colombia,COL,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152000000,258000000,1273200000,273500000,310300000,,55000000,,,,,,,,3500000,37000000,,98716000,684000000,45000000,,384600000,,,,78000000,
Colombia,COL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,83000000,100000000,65000000,70000000,42000000,,150700000,55300000,51000000,15280000,305000000,,,,,,,129000000,,,,,,
Colombia,COL,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,260100000,518900000,195800000,148900000,48800000,284000000,,1047700000,60500000,10800000,110400000,26000000,242000000,672360000,474000000,1059700000,,2359000000,,835400000,1008600000,5479740000,6731700000,5846500000,368500000,2027740000,
Colombia,COL,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000,258000000,1273200000,1495200000,3382926000,597100000,263600000,81900000,53000000,51300000,50700000,53000000,61700000,147600000,499100000,196300000,142100000,235016000,684000000,45000000,1400000000,774600000,,2200000000,,78000000,
Colombia,COL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,125490.5687,,,,,108128.4899,,,,,95263.79077,,,,,85238.97412,,,,,76329.57852,,,,,68760.10906,,,,,62313.76862,,,,,56860.65561,,,,,52476.60204,,,,,49042.56565,,,,,46552.6635,,45668.21638,,,,,
Colombia,COL,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,,,,2145,,2145,,,,,
Colombia,COL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3611188811,,,,,,,,,,0.5487179487,,,,,,,
Colombia,COL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.746,,,,,,,,11.77,,,,,,,,,,,
Colombia,COL,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.635,,,,,,,,19.05,,,,,,,,,,,
Colombia,COL,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85,,,,,,,,26.63,,,,,,,,,,,
Colombia,COL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.52,,,,,,,,54.3,,,,,,,,,,,
Colombia,COL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,414.7885973,400.3743934,432.7126602,472.3348491,454.3432224,469.4386766,512.9041674,568.1660756,607.3045127,637.274258,634.2598437,659.3523359,664.061915,720.3582747,755.1950922,809.3226856,785.1154271,804.618741,851.4827344,871.5938262,871.1922036,778.7042275,872.8095517,910.2888536,920.4743646,911.0920112,917.7495374,894.2686808,827.7291761,845.5974529,865.9088974,873.2644801,876.4129498,912.1836926,909.2161849,961.0448598,988.5792325,988.4538405,1065.607653,1094.560917,1139.651078,1170.045312,1310.614665,1312.157503,,,,,
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,12.6061908,8.34045787,10.57882515,11.71512527,1.894671719,1.962644097,1.926984335,1.641421413,1.852144173,1.834099579,2.204360591,1.36597241,1.043440297,1.039772278,0.9579900846,1.053346925,0.9429469473,1.020840906,0.780669145,1.042440245,1.097593944,2.164278776,1.343395835,1.009442392,0.5946249649,0.601909506,0.627732317,0.400917656,0.275559292,0.2342028986,0.2324938999,0.2086941077,0.2535398896,0.2292886019,0.2264735682,0.2194736353,0.2734318412,0.2699417212,0.5634394303,0.8447765213,0.2376854356,0.5502261863,0.4535114746,0.5148978049,0.5679760059,,,,
Colombia,COL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Colombia,COL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,9.217849819,9.746366486,8.695278232,7.663161151,17.43871317,18.21829856,18.09661139,18.3032886,18.95290713,19.28005478,19.6996679,21.02605716,24.36585898,20.75591049,17.97070116,15.64729867,15.05857701,14.41294075,12.11038033,12.37450835,12.93863206,14.99817873,14.12121684,11.94667826,12.99747167,12.08661962,20.86089003,23.88578301,15.2982112,19.1373913,19.99217347,18.16304782,14.66663802,14.10527163,14.69892922,13.7208221,11.8951905,10.30605313,19.14644176,20.14337641,12.52684206,14.42779685,16.5553284,15.26864543,19.34306041,,,,
Colombia,COL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,10.87784396,14.3630664,14.3115163,14.20507269,15.44350785,15.71574493,15.40276594,15.79220181,15.91686398,16.1547491,16.06102902,16.46830764,16.75180092,16.46635566,15.68568979,15.92592593,22.47198146,22.93408458,21.51558479,21.19261765,21.06515274,19.69099077,21.35428823,22.06766645,22.38271374,22.46898206,22.82927923,23.6318685,24.62986315,22.38608696,19.36835321,19.39745127,19.49034185,19.51768941,19.50652601,19.44573607,20.18687527,19.30351461,14.7106686,15.37594238,12.17932956,12.38089127,10.32422471,10.67878079,,,,,
Colombia,COL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,65.06200566,69.32649378,68.2807259,68.42715744,68.83458356,67.10199912,68.51281379,69.5156367,69.77111287,69.86696664,68.78278866,68.15435939,66.63173979,67.41124377,68.37514444,72.10329596,73.44509001,73.84284503,76.23391478,75.63055258,74.95539335,67.63295289,72.24513084,77.42036755,75.28794831,81.84816199,70.56159623,68.56137381,78.79361076,74.37449275,73.19644584,75.41405799,77.72501665,80.6070114,79.07304766,79.49781456,80.48131247,82.95434231,71.8297783,67.98768174,80.12130153,76.32904488,70.96662731,70.90613456,64.95935784,,,,
Colombia,COL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,13.11395372,12.58668187,12.44517072,12.19455614,10.37042765,11.24325113,10.20515173,9.353222369,8.287292818,7.908637386,8.292823796,8.412226129,6.937349924,9.784929232,11.70089835,10.29221882,9.70251135,9.893372107,10.09150701,10.19886129,10.28115707,14.17253521,11.2814129,8.551281122,10.00327746,4.31945021,6.866943168,5.966991113,4.565410303,5.103768116,5.43713457,5.12410639,6.29122709,4.014561838,4.9049407,5.458941691,6.297986383,5.413135972,7.412203188,6.891155089,3.770182772,5.471782861,8.992484667,10.17814608,11.85215237,,,,
Colombia,COL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6025876,15.37045155,11.41064826,11.09662595,8.704084517,8.243160952,8.522523829,8.159410066,7.664611084,7.365877511,7.839799396,7.7160778,7.474800539,7.131497605,6.459620857,6.76447429,5.283277426,5.285664744,5.45945858,4.593814089,3.843498029,4.653163153,4.176478815,4.065953762,,
Colombia,COL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257462970,257758800,247415030,235999230,167213490,157733490,175599380,179682820,144067140,142542110,192304780,231123424,280395855,283538593,296054525.2,310815399.8,270555601.1,298292763.1,352022204.8,322594779.5,275044644,345557466.3,324551010.1,344038204.5,,
Comoros,COM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0457105356,0.063675741,0.0073294282,0.1494304834,0.0445653481,0.0214399464,0.130142794,,0.5473334193,0.9652270864,0.0853663102,0.0391451409,0.079746185,0.0184029478,,,,,,
Comoros,COM,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.395047507,7.062244959,6.17225855,5.176578845,4.877592744,2.717541321,8.006956619,4.192909207,2.65423297,6.748550508,1.788530372,1.925752988,4.618757069,5.882778403,,,,,,
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0.03787097,0.148162964,0.271740607,0.443068373,0.554869675,0.84818937,1.327327178,2,2.2,2.5,3,3.5,5.1,5.5,5.975296308,6.5,6.98,7.459161386,7.938322771,8.478170295,,
Comoros,COM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.415289943,0,1.348608573,3.950539249,1.286299368,59.07550604,4.914656982,7.208748537,
Comoros,COM,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,47,4,6,
Comoros,COM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016744,0.000653993,,0.01278015,0.016736936,0.009803164,0.047702453,0.056611598,0.170334217,0.175319115,0.208456788,0.205807899,0.205381653,0.201992402,0.183943234,
Comoros,COM,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,82,110,66,329,400,1233,1300,1583,1600,1634,1644,1531,
Comoros,COM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0,,,,,0.048210429,,,,,0.130404166,,,,,0.174899918,0.188003143,0.217470098,0.244213876,0.268955478,0.292370115,0.314855513,0.336446997,0.357040845,0.405249721,0.448588242,0.484470691,0.534442751,0.59644863,0.722915082,0.793257433,0.858985732,0.882350246,0.892551094,0.924121252,0.92070998,1.019182321,1.09711467,1.208028949,1.233057514,1.248808442,1.59672452,1.80129557,2.2710477,2.525501149,2.769498403,3.042822365,4.056139148,4.383403654,4.5728791,3.07528578,3.275830103,3.315507874,3.101799718,3.094589078,1.877868448,1.640162294,2.114776899,1.239904748,
Comoros,COM,Fixed telephone subscriptions,IT.MLT.MAIN,0,,,,,100,,,,,300,,,,,450,500,600,700,800,900,1000,1100,1200,1400,1594,1772,2013,2314,2889,3265,3641,3851,4010,4272,4377,4980,5507,6226,6521,6773,8876,10258,13245,15083,16939,19061,26025,28809,30787,21210,23146,24000,23000,23500,14599,13049,17212,10320,
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34292906,1.402814336,2.537984752,5.886897873,9.6792494,13.95875715,18.2095263,23.96403032,30.63225248,39.16595637,46.86414792,50.43521774,54.64019634,57.11331939,57.6137866,59.94110452,
Comoros,COM,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8378,15523,36877,62104,91741,122596,165278,216438,283511,347500,383000,424786,454389,468914,498903,
Comoros,COM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,5.84,5.39,5.51,5.15,5,5.74,7.14,5.17,5.21,6.83,6.78,5.47,5.34,5.41,
Comoros,COM,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,27000,32800,25900,25900,25900,26000,26000,26000,26000,26000,26000,27300,27300,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,1100,1200,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,,,,,,,,,,,,,,,,
Comoros,COM,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,,,,,,,,,,,,,,,,
Comoros,COM,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6085.254414,,,,,5558.205996,,,,,5015.988463,,,,,4349.401957,,,,,3670.33088,,,,,3185.947846,,,,,2749.468436,,,,,2390.662074,,,,,2107.189203,,,,,1870.265889,,,,,1657.753937,,1580.215699,,,,,
Comoros,COM,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,,,,1.2,,1.2,,,,,
Comoros,COM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333,,,,,,,,,,,,,,,,,
Comoros,COM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47543288,18.45718167,24.10425028,23.28798575,25.85592645,18.3957832,24.90832393,24.26772419,24.21330033,22.22822742,,,,,,,
Comoros,COM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6157369.091,6683260.261,10300774.84,10911146.2,14237296.32,11879264.99,14711700.18,15754676.73,17904787.23,15567640.31,,,,,,,
Cabo Verde,CPV,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.690041939,,,,,0.5470571741,1.36142845,0.3252106429,,0.2054421916,0.5448513401,0.1835591344,0.1678577988,0.101544759,0.2686200235,0.3482919972,,,,
Cabo Verde,CPV,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.403521484,4.503860975,3.769886923,3.076186271,3.764175265,3.850862459,3.988083641,3.068183736,2.779938606,3.574692382,7.549912938,3.324689242,3.665882056,3.892508949,4.406492204,4.534050667,5.074869063,5.016156516,,
