"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2014","2014",1341,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2015","2015",1325,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2016","2016",1324,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2017","2017",1320,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2000","2000",1177,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2001","2001",1314,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2002","2002",1444,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2003","2003",1525,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2004","2004",1565,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2005","2005",1640,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2006","2006",1762,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2007","2007",1845,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2008","2008",1938,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2009","2009",2060,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2010","2010",2211,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2011","2011",2317,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2012","2012",2305,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2013","2013",2332,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2014","2014",2470,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2015","2015",2747,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2016","2016",2840,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","DEU","Germany","2017","2017",2869,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",405,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",451,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",493,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",514,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",545,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",585,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",635,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",673,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",716,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",776,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",842,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",876,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",908,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",935,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",940,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",965,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",999,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",1024,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2000","2000",772,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2001","2001",863,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2002","2002",951,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2003","2003",1011,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2004","2004",1020,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2005","2005",1055,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2006","2006",1127,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2007","2007",1172,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2008","2008",1222,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2009","2009",1284,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2010","2010",1369,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2011","2011",1441,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2012","2012",1397,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2013","2013",1397,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2014","2014",1530,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2015","2015",1782,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2016","2016",1841,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NOMBRENB","Number","DEU","Germany","2017","2017",1845,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",41,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",49,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",51,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",56,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",63,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",63,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",72,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",79,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",76,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",97,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",112,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",120,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",126,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",128,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",125,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",125,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",125,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",126,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",551,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",575,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",600,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",607,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",606,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",611,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",594,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",595,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",580,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",573,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",543,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",542,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",551,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",550,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",535,,
"IPINGAMH","Gamma cameras, in hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",518,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",391,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",386,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",377,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",382,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",390,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",388,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",385,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",384,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",385,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",390,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",408,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",403,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",403,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",410,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",425,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",424,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",424,,
"IPINRTEH","Radiation therapy equipment, in hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",422,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2005","2005",280,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2006","2006",294,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2007","2007",324,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2008","2008",344,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2009","2009",347,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2010","2010",364,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2011","2011",368,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2012","2012",369,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2013","2013",369,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2014","2014",377,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2015","2015",391,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2016","2016",387,,
"IPINSCAN","Computed Tomography scanners, total","NOMBRENB","Number","GRC","Greece","2017","2017",368,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",171,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",172,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",169,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",169,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",177,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",175,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",163,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",155,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2010","2010",193,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2011","2011",196,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2012","2012",200,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2013","2013",200,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2014","2014",200,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2015","2015",216,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2016","2016",224,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NOMBRENB","Number","GRC","Greece","2017","2017",213,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","GRC","Greece","2005","2005",147,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","GRC","Greece","2006","2006",182,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NOMBRENB","Number","GRC","Greece","2007","2007",200,,
