Country,Variable,Year,Value
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2008,1222.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2009,1284.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2010,1369.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2011,1441.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2012,1397.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2013,1397.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2014,1530.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2015,1782.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2016,1841.0
Germany,"Magnetic Resonance Imaging units, in ambulatory sector",2017,1845.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2000,41.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2001,49.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2002,51.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2003,56.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2004,63.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2005,63.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2006,72.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2007,79.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2008,76.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2009,97.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2010,112.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2011,120.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2012,126.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2013,128.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2014,125.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2015,125.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2016,125.0
Germany,"Positron Emission Tomography (PET) scanners, in hospitals",2017,126.0
Germany,"Gamma cameras, in hospitals",2002,551.0
Germany,"Gamma cameras, in hospitals",2003,575.0
Germany,"Gamma cameras, in hospitals",2004,600.0
Germany,"Gamma cameras, in hospitals",2005,607.0
Germany,"Gamma cameras, in hospitals",2006,606.0
Germany,"Gamma cameras, in hospitals",2007,611.0
Germany,"Gamma cameras, in hospitals",2008,594.0
Germany,"Gamma cameras, in hospitals",2009,595.0
Germany,"Gamma cameras, in hospitals",2010,580.0
Germany,"Gamma cameras, in hospitals",2011,573.0
Germany,"Gamma cameras, in hospitals",2012,543.0
Germany,"Gamma cameras, in hospitals",2013,542.0
Germany,"Gamma cameras, in hospitals",2014,551.0
Germany,"Gamma cameras, in hospitals",2015,550.0
Germany,"Gamma cameras, in hospitals",2016,535.0
Germany,"Gamma cameras, in hospitals",2017,518.0
Germany,"Radiation therapy equipment, in hospitals",2000,391.0
Germany,"Radiation therapy equipment, in hospitals",2001,386.0
Germany,"Radiation therapy equipment, in hospitals",2002,377.0
Germany,"Radiation therapy equipment, in hospitals",2003,382.0
Germany,"Radiation therapy equipment, in hospitals",2004,390.0
Germany,"Radiation therapy equipment, in hospitals",2005,388.0
Germany,"Radiation therapy equipment, in hospitals",2006,385.0
Germany,"Radiation therapy equipment, in hospitals",2007,384.0
Germany,"Radiation therapy equipment, in hospitals",2008,385.0
Germany,"Radiation therapy equipment, in hospitals",2009,390.0
Germany,"Radiation therapy equipment, in hospitals",2010,408.0
Germany,"Radiation therapy equipment, in hospitals",2011,403.0
Germany,"Radiation therapy equipment, in hospitals",2012,403.0
Germany,"Radiation therapy equipment, in hospitals",2013,410.0
Germany,"Radiation therapy equipment, in hospitals",2014,425.0
Germany,"Radiation therapy equipment, in hospitals",2015,424.0
Germany,"Radiation therapy equipment, in hospitals",2016,424.0
Germany,"Radiation therapy equipment, in hospitals",2017,422.0
Greece,"Computed Tomography scanners, total",2005,280.0
Greece,"Computed Tomography scanners, total",2006,294.0
Greece,"Computed Tomography scanners, total",2007,324.0
Greece,"Computed Tomography scanners, total",2008,344.0
Greece,"Computed Tomography scanners, total",2009,347.0
Greece,"Computed Tomography scanners, total",2010,364.0
Greece,"Computed Tomography scanners, total",2011,368.0
Greece,"Computed Tomography scanners, total",2012,369.0
Greece,"Computed Tomography scanners, total",2013,369.0
Greece,"Computed Tomography scanners, total",2014,377.0
Greece,"Computed Tomography scanners, total",2015,391.0
Greece,"Computed Tomography scanners, total",2016,387.0
Greece,"Computed Tomography scanners, total",2017,368.0
Greece,"Computed Tomography scanners, in hospitals",2010,171.0
Greece,"Computed Tomography scanners, in hospitals",2011,172.0
Greece,"Computed Tomography scanners, in hospitals",2012,169.0
Greece,"Computed Tomography scanners, in hospitals",2013,169.0
Greece,"Computed Tomography scanners, in hospitals",2014,177.0
Greece,"Computed Tomography scanners, in hospitals",2015,175.0
Greece,"Computed Tomography scanners, in hospitals",2016,163.0
Greece,"Computed Tomography scanners, in hospitals",2017,155.0
Greece,"Computed Tomography scanners, in ambulatory sector",2010,193.0
Greece,"Computed Tomography scanners, in ambulatory sector",2011,196.0
Greece,"Computed Tomography scanners, in ambulatory sector",2012,200.0
Greece,"Computed Tomography scanners, in ambulatory sector",2013,200.0
Greece,"Computed Tomography scanners, in ambulatory sector",2014,200.0
Greece,"Computed Tomography scanners, in ambulatory sector",2015,216.0
Greece,"Computed Tomography scanners, in ambulatory sector",2016,224.0
Greece,"Computed Tomography scanners, in ambulatory sector",2017,213.0
Greece,"Magnetic Resonance Imaging units, total",2005,147.0
Greece,"Magnetic Resonance Imaging units, total",2006,182.0
Greece,"Magnetic Resonance Imaging units, total",2007,200.0
Greece,"Magnetic Resonance Imaging units, total",2008,220.0
Greece,"Magnetic Resonance Imaging units, total",2009,245.0
Greece,"Magnetic Resonance Imaging units, total",2010,255.0
Greece,"Magnetic Resonance Imaging units, total",2011,249.0
Greece,"Magnetic Resonance Imaging units, total",2012,242.0
Greece,"Magnetic Resonance Imaging units, total",2013,242.0
Greece,"Magnetic Resonance Imaging units, total",2014,249.0
Greece,"Magnetic Resonance Imaging units, total",2015,268.0
Greece,"Magnetic Resonance Imaging units, total",2016,290.0
Greece,"Magnetic Resonance Imaging units, total",2017,285.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2011,65.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2012,68.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2013,72.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2014,76.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2015,74.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2016,69.0
Greece,"Magnetic Resonance Imaging units, in hospitals",2017,68.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2011,184.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2012,174.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2013,170.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2014,173.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2015,194.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2016,221.0
Greece,"Magnetic Resonance Imaging units, in ambulatory sector",2017,217.0
Greece,"Positron Emission Tomography (PET) scanners, total",2005,1.0
Greece,"Positron Emission Tomography (PET) scanners, total",2006,2.0
Greece,"Positron Emission Tomography (PET) scanners, total",2007,4.0
Greece,"Positron Emission Tomography (PET) scanners, total",2008,4.0
Greece,"Positron Emission Tomography (PET) scanners, total",2009,4.0
Greece,"Positron Emission Tomography (PET) scanners, total",2010,4.0
Greece,"Positron Emission Tomography (PET) scanners, total",2011,4.0
Greece,"Positron Emission Tomography (PET) scanners, total",2012,5.0
Greece,"Positron Emission Tomography (PET) scanners, total",2013,5.0
Greece,"Positron Emission Tomography (PET) scanners, total",2014,5.0
Greece,"Positron Emission Tomography (PET) scanners, total",2015,10.0
Greece,"Positron Emission Tomography (PET) scanners, total",2016,13.0
Greece,"Positron Emission Tomography (PET) scanners, total",2017,12.0
Greece,"Positron Emission Tomography (PET) scanners, in hospitals",2012,5.0
Greece,"Positron Emission Tomography (PET) scanners, in hospitals",2013,5.0
Greece,"Positron Emission Tomography (PET) scanners, in hospitals",2014,5.0
Greece,"Positron Emission Tomography (PET) scanners, in hospitals",2015,8.0
Greece,"Positron Emission Tomography (PET) scanners, in hospitals",2016,10.0
Greece,"Positron Emission Tomography (PET) scanners, in hospitals",2017,9.0
Greece,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2012,0.0
Greece,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2013,0.0
Greece,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2014,0.0
Greece,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2015,2.0
Greece,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2016,3.0
Greece,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2017,3.0
Greece,"Gamma cameras, total",2005,96.0
Greece,"Gamma cameras, total",2006,105.0
Greece,"Gamma cameras, total",2007,110.0
Greece,"Gamma cameras, total",2008,117.0
Greece,"Gamma cameras, total",2009,151.0
Greece,"Gamma cameras, total",2010,158.0
Greece,"Gamma cameras, total",2011,160.0
Greece,"Gamma cameras, total",2012,158.0
Greece,"Gamma cameras, total",2013,158.0
Greece,"Gamma cameras, total",2014,158.0
Greece,"Gamma cameras, total",2015,158.0
Greece,"Gamma cameras, total",2016,138.0
Greece,"Gamma cameras, total",2017,135.0
Greece,"Gamma cameras, in hospitals",2010,58.0
Greece,"Gamma cameras, in hospitals",2011,61.0
Greece,"Gamma cameras, in hospitals",2012,56.0
Greece,"Gamma cameras, in hospitals",2013,59.0
Greece,"Gamma cameras, in hospitals",2014,61.0
Greece,"Gamma cameras, in hospitals",2015,62.0
Greece,"Gamma cameras, in hospitals",2016,49.0
Greece,"Gamma cameras, in hospitals",2017,48.0
Greece,"Gamma cameras, in ambulatory sector",2010,100.0
Greece,"Gamma cameras, in ambulatory sector",2011,99.0
Greece,"Gamma cameras, in ambulatory sector",2012,102.0
Greece,"Gamma cameras, in ambulatory sector",2013,99.0
Greece,"Gamma cameras, in ambulatory sector",2014,97.0
Greece,"Gamma cameras, in ambulatory sector",2015,96.0
Greece,"Gamma cameras, in ambulatory sector",2016,89.0
Greece,"Gamma cameras, in ambulatory sector",2017,87.0
Greece,"Mammographs, total",2005,405.0
Greece,"Mammographs, total",2006,437.0
Greece,"Mammographs, total",2007,479.0
Greece,"Mammographs, total",2008,505.0
Greece,"Mammographs, total",2009,546.0
Greece,"Mammographs, total",2010,584.0
Greece,"Mammographs, total",2011,604.0
Greece,"Mammographs, total",2012,613.0
Greece,"Mammographs, total",2013,613.0
Greece,"Mammographs, total",2014,629.0
Greece,"Mammographs, total",2015,658.0
Greece,"Mammographs, total",2016,650.0
Greece,"Mammographs, total",2017,608.0
Greece,"Mammographs, in hospitals",2013,146.0
Greece,"Mammographs, in hospitals",2014,153.0
Greece,"Mammographs, in hospitals",2015,151.0
Greece,"Mammographs, in hospitals",2016,151.0
Greece,"Mammographs, in hospitals",2017,144.0
Greece,"Mammographs, in ambulatory sector",2013,467.0
Greece,"Mammographs, in ambulatory sector",2014,476.0
Greece,"Mammographs, in ambulatory sector",2015,507.0
Greece,"Mammographs, in ambulatory sector",2016,499.0
Greece,"Mammographs, in ambulatory sector",2017,464.0
Greece,"Radiation therapy equipment, total",2005,59.0
Greece,"Radiation therapy equipment, total",2006,59.0
Greece,"Radiation therapy equipment, total",2007,61.0
Greece,"Radiation therapy equipment, total",2008,62.0
Greece,"Radiation therapy equipment, total",2009,64.0
Greece,"Radiation therapy equipment, total",2010,70.0
Greece,"Radiation therapy equipment, total",2011,70.0
Greece,"Radiation therapy equipment, total",2012,66.0
Greece,"Radiation therapy equipment, total",2013,66.0
Greece,"Radiation therapy equipment, total",2014,68.0
Greece,"Radiation therapy equipment, total",2015,67.0
Greece,"Radiation therapy equipment, total",2016,73.0
Greece,"Radiation therapy equipment, total",2017,68.0
Greece,"Radiation therapy equipment, in hospitals",2013,62.0
Greece,"Radiation therapy equipment, in hospitals",2014,63.0
Greece,"Radiation therapy equipment, in hospitals",2015,64.0
Greece,"Radiation therapy equipment, in hospitals",2016,67.0
Greece,"Radiation therapy equipment, in hospitals",2017,62.0
Greece,"Radiation therapy equipment, in ambulatory sector",2013,4.0
Greece,"Radiation therapy equipment, in ambulatory sector",2014,5.0
Greece,"Radiation therapy equipment, in ambulatory sector",2015,3.0
Greece,"Radiation therapy equipment, in ambulatory sector",2016,6.0
Greece,"Radiation therapy equipment, in ambulatory sector",2017,6.0
Hungary,"Computed Tomography scanners, total",2000,58.0
Hungary,"Computed Tomography scanners, total",2001,61.0
Hungary,"Computed Tomography scanners, total",2002,64.0
Hungary,"Computed Tomography scanners, total",2003,66.0
Hungary,"Computed Tomography scanners, total",2004,69.0
Hungary,"Computed Tomography scanners, total",2005,72.0
Hungary,"Computed Tomography scanners, total",2006,73.0
Hungary,"Computed Tomography scanners, total",2007,73.0
Hungary,"Computed Tomography scanners, total",2008,71.0
Hungary,"Computed Tomography scanners, total",2009,72.0
Hungary,"Computed Tomography scanners, total",2010,73.0
Hungary,"Computed Tomography scanners, total",2011,73.0
Hungary,"Computed Tomography scanners, total",2012,76.0
Hungary,"Computed Tomography scanners, total",2013,78.0
Hungary,"Computed Tomography scanners, total",2014,82.0
Hungary,"Computed Tomography scanners, total",2015,83.0
Hungary,"Computed Tomography scanners, total",2016,87.0
Hungary,"Computed Tomography scanners, total",2017,90.0
Hungary,"Magnetic Resonance Imaging units, total",2000,18.0
Hungary,"Magnetic Resonance Imaging units, total",2001,20.0
Hungary,"Magnetic Resonance Imaging units, total",2002,23.0
Hungary,"Magnetic Resonance Imaging units, total",2003,26.0
Hungary,"Magnetic Resonance Imaging units, total",2004,26.0
Hungary,"Magnetic Resonance Imaging units, total",2005,26.0
Hungary,"Magnetic Resonance Imaging units, total",2006,26.0
Hungary,"Magnetic Resonance Imaging units, total",2007,28.0
Hungary,"Magnetic Resonance Imaging units, total",2008,28.0
