Country,Variable,Year,Value
United States,Publicly owned hospitals,2012,1473.0
United States,Publicly owned hospitals,2013,1441.0
United States,Publicly owned hospitals,2014,1424.0
United States,Publicly owned hospitals,2015,1403.0
United States,Publicly owned hospitals,2016,1373.0
United States,Not-for-profit privately owned hospitals,2006,3067.0
United States,Not-for-profit privately owned hospitals,2007,3058.0
United States,Not-for-profit privately owned hospitals,2008,3063.0
United States,Not-for-profit privately owned hospitals,2009,3055.0
United States,Not-for-profit privately owned hospitals,2010,3031.0
United States,Not-for-profit privately owned hospitals,2011,3031.0
United States,Not-for-profit privately owned hospitals,2012,3014.0
United States,Not-for-profit privately owned hospitals,2013,3024.0
United States,Not-for-profit privately owned hospitals,2014,2988.0
United States,Not-for-profit privately owned hospitals,2015,2957.0
United States,Not-for-profit privately owned hospitals,2016,2958.0
United States,For-profit privately owned hospitals,2006,1086.0
United States,For-profit privately owned hospitals,2007,1068.0
United States,For-profit privately owned hospitals,2008,1179.0
United States,For-profit privately owned hospitals,2009,1188.0
United States,For-profit privately owned hospitals,2010,1197.0
United States,For-profit privately owned hospitals,2011,1202.0
United States,For-profit privately owned hospitals,2012,1236.0
United States,For-profit privately owned hospitals,2013,1221.0
United States,For-profit privately owned hospitals,2014,1215.0
United States,For-profit privately owned hospitals,2015,1204.0
United States,For-profit privately owned hospitals,2016,1203.0
Chile,Hospitals,2000,412.0
Chile,Hospitals,2001,420.0
Chile,Hospitals,2002,419.0
Chile,Hospitals,2003,401.0
Chile,Hospitals,2004,403.0
Chile,Hospitals,2005,401.0
Chile,Hospitals,2006,408.0
Chile,Hospitals,2007,408.0
Chile,Hospitals,2008,418.0
Chile,Hospitals,2009,402.0
Chile,Hospitals,2010,415.0
Chile,Hospitals,2011,385.0
Chile,Hospitals,2012,384.0
Chile,Hospitals,2013,389.0
Chile,Hospitals,2014,363.0
Chile,Hospitals,2015,363.0
Chile,Hospitals,2016,356.0
Chile,Hospitals,2017,358.0
Chile,General hospitals,2000,292.0
Chile,General hospitals,2001,304.0
Chile,General hospitals,2002,303.0
Chile,General hospitals,2003,286.0
Chile,General hospitals,2004,289.0
Chile,General hospitals,2005,279.0
Chile,General hospitals,2006,286.0
Chile,General hospitals,2007,286.0
Chile,General hospitals,2008,290.0
Chile,General hospitals,2009,276.0
Chile,General hospitals,2010,291.0
Chile,General hospitals,2011,250.0
Chile,General hospitals,2012,255.0
Chile,General hospitals,2013,263.0
Chile,General hospitals,2014,241.0
Chile,General hospitals,2015,241.0
Chile,General hospitals,2016,245.0
Chile,General hospitals,2017,247.0
Chile,Publicly owned hospitals,2000,227.0
Chile,Publicly owned hospitals,2001,225.0
Chile,Publicly owned hospitals,2002,224.0
Chile,Publicly owned hospitals,2003,222.0
Chile,Publicly owned hospitals,2004,223.0
Chile,Publicly owned hospitals,2005,219.0
Chile,Publicly owned hospitals,2006,219.0
Chile,Publicly owned hospitals,2007,219.0
Chile,Publicly owned hospitals,2008,226.0
Chile,Publicly owned hospitals,2009,226.0
Chile,Publicly owned hospitals,2010,231.0
Chile,Publicly owned hospitals,2011,213.0
Chile,Publicly owned hospitals,2012,211.0
Chile,Publicly owned hospitals,2013,219.0
Chile,Publicly owned hospitals,2014,212.0
Chile,Publicly owned hospitals,2015,213.0
Chile,Publicly owned hospitals,2016,208.0
Chile,Publicly owned hospitals,2017,210.0
Chile,For-profit privately owned hospitals,2000,185.0
Chile,For-profit privately owned hospitals,2001,195.0
Chile,For-profit privately owned hospitals,2002,195.0
Chile,For-profit privately owned hospitals,2003,179.0
Chile,For-profit privately owned hospitals,2004,180.0
Chile,For-profit privately owned hospitals,2005,182.0
Chile,For-profit privately owned hospitals,2006,189.0
Chile,For-profit privately owned hospitals,2007,189.0
Chile,For-profit privately owned hospitals,2008,192.0
Chile,For-profit privately owned hospitals,2009,176.0
Chile,For-profit privately owned hospitals,2010,184.0
Chile,For-profit privately owned hospitals,2011,172.0
Chile,For-profit privately owned hospitals,2012,173.0
Chile,For-profit privately owned hospitals,2013,170.0
Chile,For-profit privately owned hospitals,2014,151.0
Chile,For-profit privately owned hospitals,2015,150.0
Chile,For-profit privately owned hospitals,2016,148.0
Chile,For-profit privately owned hospitals,2017,148.0
Estonia,Hospitals,2000,68.0
Estonia,Hospitals,2001,67.0
Estonia,Hospitals,2002,51.0
Estonia,Hospitals,2003,48.0
Estonia,Hospitals,2004,50.0
Estonia,Hospitals,2005,53.0
Estonia,Hospitals,2006,54.0
Estonia,Hospitals,2007,55.0
Estonia,Hospitals,2008,58.0
Estonia,Hospitals,2009,57.0
Estonia,Hospitals,2010,57.0
Estonia,Hospitals,2011,55.0
Estonia,Hospitals,2012,56.0
Estonia,Hospitals,2013,31.0
Estonia,Hospitals,2014,30.0
Estonia,Hospitals,2015,30.0
Estonia,Hospitals,2016,30.0
Estonia,Hospitals,2017,30.0
Estonia,General hospitals,2000,56.0
Estonia,General hospitals,2001,55.0
Estonia,General hospitals,2002,37.0
Estonia,General hospitals,2003,25.0
Estonia,General hospitals,2004,24.0
Estonia,General hospitals,2005,25.0
Estonia,General hospitals,2006,25.0
Estonia,General hospitals,2007,24.0
Estonia,General hospitals,2008,24.0
Estonia,General hospitals,2009,24.0
Estonia,General hospitals,2010,24.0
Estonia,General hospitals,2011,23.0
Estonia,General hospitals,2012,22.0
Estonia,General hospitals,2013,22.0
Estonia,General hospitals,2014,21.0
Estonia,General hospitals,2015,21.0
Estonia,General hospitals,2016,21.0
Estonia,General hospitals,2017,21.0
Estonia,Publicly owned hospitals,2000,58.0
Estonia,Publicly owned hospitals,2001,57.0
Estonia,Publicly owned hospitals,2002,37.0
Estonia,Publicly owned hospitals,2003,31.0
Estonia,Publicly owned hospitals,2004,34.0
Estonia,Publicly owned hospitals,2005,35.0
Estonia,Publicly owned hospitals,2006,35.0
Estonia,Publicly owned hospitals,2007,37.0
Estonia,Publicly owned hospitals,2008,36.0
Estonia,Publicly owned hospitals,2009,36.0
Estonia,Publicly owned hospitals,2010,36.0
Estonia,Publicly owned hospitals,2011,36.0
Estonia,Publicly owned hospitals,2012,36.0
Estonia,Publicly owned hospitals,2013,20.0
Estonia,Publicly owned hospitals,2014,20.0
Estonia,Publicly owned hospitals,2015,20.0
Estonia,Publicly owned hospitals,2016,20.0
Estonia,Publicly owned hospitals,2017,20.0
Estonia,Not-for-profit privately owned hospitals,2002,3.0
Estonia,Not-for-profit privately owned hospitals,2003,5.0
Estonia,Not-for-profit privately owned hospitals,2004,5.0
Estonia,Not-for-profit privately owned hospitals,2005,8.0
Estonia,Not-for-profit privately owned hospitals,2006,8.0
Estonia,Not-for-profit privately owned hospitals,2007,9.0
Estonia,Not-for-profit privately owned hospitals,2008,10.0
Estonia,Not-for-profit privately owned hospitals,2009,10.0
Estonia,Not-for-profit privately owned hospitals,2010,10.0
Estonia,Not-for-profit privately owned hospitals,2011,8.0
Estonia,Not-for-profit privately owned hospitals,2012,10.0
Estonia,Not-for-profit privately owned hospitals,2013,3.0
Estonia,Not-for-profit privately owned hospitals,2014,3.0
Estonia,Not-for-profit privately owned hospitals,2015,3.0
Estonia,Not-for-profit privately owned hospitals,2016,3.0
Estonia,Not-for-profit privately owned hospitals,2017,3.0
Estonia,For-profit privately owned hospitals,2000,10.0
Estonia,For-profit privately owned hospitals,2001,10.0
Estonia,For-profit privately owned hospitals,2002,11.0
Estonia,For-profit privately owned hospitals,2003,12.0
Estonia,For-profit privately owned hospitals,2004,11.0
Estonia,For-profit privately owned hospitals,2005,10.0
Estonia,For-profit privately owned hospitals,2006,11.0
Estonia,For-profit privately owned hospitals,2007,9.0
Estonia,For-profit privately owned hospitals,2008,12.0
Estonia,For-profit privately owned hospitals,2009,11.0
Estonia,For-profit privately owned hospitals,2010,11.0
Estonia,For-profit privately owned hospitals,2011,11.0
Estonia,For-profit privately owned hospitals,2012,10.0
Estonia,For-profit privately owned hospitals,2013,8.0
Estonia,For-profit privately owned hospitals,2014,7.0
Estonia,For-profit privately owned hospitals,2015,7.0
Estonia,For-profit privately owned hospitals,2016,7.0
Estonia,For-profit privately owned hospitals,2017,7.0
Israel,Hospitals,2000,86.0
Israel,Hospitals,2001,89.0
Israel,Hospitals,2002,89.0
Israel,Hospitals,2003,89.0
Israel,Hospitals,2004,90.0
Israel,Hospitals,2005,86.0
Israel,Hospitals,2006,81.0
Israel,Hospitals,2007,85.0
Israel,Hospitals,2008,85.0
Israel,Hospitals,2009,85.0
Israel,Hospitals,2010,86.0
Israel,Hospitals,2011,87.0
Israel,Hospitals,2012,86.0
Israel,Hospitals,2013,86.0
Israel,Hospitals,2014,85.0
Israel,Hospitals,2015,84.0
Israel,Hospitals,2016,84.0
Israel,Hospitals,2017,85.0
Israel,Hospitals,2018,85.0
Israel,General hospitals,2000,48.0
Israel,General hospitals,2001,48.0
Israel,General hospitals,2002,48.0
Israel,General hospitals,2003,47.0
Israel,General hospitals,2004,47.0
Israel,General hospitals,2005,46.0
Israel,General hospitals,2006,45.0
Israel,General hospitals,2007,46.0
Israel,General hospitals,2008,46.0
Israel,General hospitals,2009,45.0
Israel,General hospitals,2010,46.0
Israel,General hospitals,2011,46.0
Israel,General hospitals,2012,45.0
Israel,General hospitals,2013,45.0
Israel,General hospitals,2014,44.0
Israel,General hospitals,2015,44.0
Israel,General hospitals,2016,44.0
Israel,General hospitals,2017,45.0
Israel,General hospitals,2018,45.0
Israel,Publicly owned hospitals,2000,38.0
Israel,Publicly owned hospitals,2001,38.0
Israel,Publicly owned hospitals,2002,38.0
Israel,Publicly owned hospitals,2003,39.0
Israel,Publicly owned hospitals,2004,39.0
Israel,Publicly owned hospitals,2005,38.0
Israel,Publicly owned hospitals,2006,36.0
Israel,Publicly owned hospitals,2007,36.0
Israel,Publicly owned hospitals,2008,36.0
Israel,Publicly owned hospitals,2009,36.0
Israel,Publicly owned hospitals,2010,36.0
Israel,Publicly owned hospitals,2011,36.0
Israel,Publicly owned hospitals,2012,36.0
Israel,Publicly owned hospitals,2013,37.0
Israel,Publicly owned hospitals,2014,37.0
Israel,Publicly owned hospitals,2015,37.0
Israel,Publicly owned hospitals,2016,37.0
Israel,Publicly owned hospitals,2017,37.0
Israel,Publicly owned hospitals,2018,37.0
Israel,Not-for-profit privately owned hospitals,2000,23.0
Israel,Not-for-profit privately owned hospitals,2001,24.0
Israel,Not-for-profit privately owned hospitals,2002,24.0
Israel,Not-for-profit privately owned hospitals,2003,24.0
Israel,Not-for-profit privately owned hospitals,2004,25.0
Israel,Not-for-profit privately owned hospitals,2005,23.0
Israel,Not-for-profit privately owned hospitals,2006,23.0
Israel,Not-for-profit privately owned hospitals,2007,25.0
Israel,Not-for-profit privately owned hospitals,2008,25.0
Israel,Not-for-profit privately owned hospitals,2009,24.0
Israel,Not-for-profit privately owned hospitals,2010,24.0
Israel,Not-for-profit privately owned hospitals,2011,25.0
Israel,Not-for-profit privately owned hospitals,2012,24.0
Israel,Not-for-profit privately owned hospitals,2013,24.0
Israel,Not-for-profit privately owned hospitals,2014,24.0
Israel,Not-for-profit privately owned hospitals,2015,24.0
Israel,Not-for-profit privately owned hospitals,2016,24.0
Israel,Not-for-profit privately owned hospitals,2017,25.0
Israel,Not-for-profit privately owned hospitals,2018,26.0
Israel,For-profit privately owned hospitals,2000,25.0
Israel,For-profit privately owned hospitals,2001,27.0
Israel,For-profit privately owned hospitals,2002,27.0
Israel,For-profit privately owned hospitals,2003,26.0
Israel,For-profit privately owned hospitals,2004,26.0
Israel,For-profit privately owned hospitals,2005,25.0
Israel,For-profit privately owned hospitals,2006,22.0
Israel,For-profit privately owned hospitals,2007,24.0
Israel,For-profit privately owned hospitals,2008,24.0
Israel,For-profit privately owned hospitals,2009,25.0
Israel,For-profit privately owned hospitals,2010,26.0
Israel,For-profit privately owned hospitals,2011,26.0
Israel,For-profit privately owned hospitals,2012,26.0
Israel,For-profit privately owned hospitals,2013,25.0
Israel,For-profit privately owned hospitals,2014,24.0
Israel,For-profit privately owned hospitals,2015,23.0
Israel,For-profit privately owned hospitals,2016,23.0
Israel,For-profit privately owned hospitals,2017,23.0
Israel,For-profit privately owned hospitals,2018,22.0
Slovenia,Hospitals,2000,27.0
Slovenia,Hospitals,2001,27.0
Slovenia,Hospitals,2002,27.0
Slovenia,Hospitals,2003,27.0
Slovenia,Hospitals,2004,29.0
Slovenia,Hospitals,2005,29.0
Slovenia,Hospitals,2006,29.0
Slovenia,Hospitals,2007,29.0
Slovenia,Hospitals,2008,29.0
Slovenia,Hospitals,2009,29.0
Slovenia,Hospitals,2010,29.0
Slovenia,Hospitals,2011,29.0
Slovenia,Hospitals,2012,29.0
Slovenia,Hospitals,2013,29.0
Slovenia,Hospitals,2014,29.0
Slovenia,Hospitals,2015,29.0
Slovenia,Hospitals,2016,29.0
Slovenia,Hospitals,2017,29.0
Slovenia,Hospitals,2018,29.0
Slovenia,General hospitals,2010,12.0
Slovenia,General hospitals,2011,12.0
Slovenia,General hospitals,2012,12.0
Slovenia,General hospitals,2013,12.0
Slovenia,General hospitals,2014,12.0
Slovenia,General hospitals,2015,12.0
Slovenia,General hospitals,2016,12.0
Slovenia,General hospitals,2017,12.0
Slovenia,General hospitals,2018,12.0
Slovenia,Publicly owned hospitals,2010,26.0
Slovenia,Publicly owned hospitals,2011,26.0
Slovenia,Publicly owned hospitals,2012,26.0
Slovenia,Publicly owned hospitals,2013,26.0
Slovenia,Publicly owned hospitals,2014,26.0
Slovenia,Publicly owned hospitals,2015,26.0
Slovenia,Publicly owned hospitals,2016,26.0
Slovenia,Publicly owned hospitals,2017,26.0
Slovenia,Publicly owned hospitals,2018,26.0
Slovenia,Not-for-profit privately owned hospitals,2010,0.0
Slovenia,Not-for-profit privately owned hospitals,2011,0.0
Slovenia,Not-for-profit privately owned hospitals,2012,0.0
Slovenia,Not-for-profit privately owned hospitals,2013,0.0
Slovenia,Not-for-profit privately owned hospitals,2014,0.0
Slovenia,Not-for-profit privately owned hospitals,2015,0.0
Slovenia,Not-for-profit privately owned hospitals,2016,0.0
Slovenia,Not-for-profit privately owned hospitals,2017,0.0
Slovenia,Not-for-profit privately owned hospitals,2018,0.0
Slovenia,For-profit privately owned hospitals,2010,3.0
Slovenia,For-profit privately owned hospitals,2011,3.0
Slovenia,For-profit privately owned hospitals,2012,3.0
Slovenia,For-profit privately owned hospitals,2013,3.0
Slovenia,For-profit privately owned hospitals,2014,3.0
Slovenia,For-profit privately owned hospitals,2015,3.0
Slovenia,For-profit privately owned hospitals,2016,3.0
Slovenia,For-profit privately owned hospitals,2017,3.0
Slovenia,For-profit privately owned hospitals,2018,3.0
Australia,Hospitals,2000,66.48
Australia,Hospitals,2001,66.56
Australia,Hospitals,2002,65.86
Australia,Hospitals,2003,65.21
Australia,Hospitals,2004,64.77
Australia,Hospitals,2005,64.53
Australia,Hospitals,2006,64.3
Australia,Hospitals,2007,63.09
Australia,Hospitals,2008,62.12
Australia,Hospitals,2009,61.5
Australia,Hospitals,2010,61.05
Australia,Hospitals,2011,60.21
Australia,Hospitals,2012,59.25
Australia,Hospitals,2013,58.76
Australia,Hospitals,2014,56.31
Australia,Hospitals,2015,55.89
Australia,Hospitals,2016,55.89
Australia,General hospitals,2000,53.66
Australia,General hospitals,2001,52.87
Australia,General hospitals,2002,51.96
Australia,General hospitals,2003,51.72
Australia,General hospitals,2004,51.02
Australia,General hospitals,2005,50.45
Australia,General hospitals,2006,49.78
Australia,General hospitals,2008,47.3
Australia,General hospitals,2009,46.65
Australia,General hospitals,2010,44.75
Australia,General hospitals,2011,44.23
Australia,General hospitals,2012,43.24
Australia,General hospitals,2013,42.59
Australia,General hospitals,2014,39.53
Australia,General hospitals,2015,39.34
Australia,General hospitals,2016,38.77
Australia,Publicly owned hospitals,2000,39.36
Australia,Publicly owned hospitals,2001,38.7
Australia,Publicly owned hospitals,2002,38.37
Australia,Publicly owned hospitals,2003,38.59
Australia,Publicly owned hospitals,2004,38.08
Australia,Publicly owned hospitals,2005,37.42
Australia,Publicly owned hospitals,2006,37.06
Australia,Publicly owned hospitals,2007,36.59
Australia,Publicly owned hospitals,2008,35.58
Australia,Publicly owned hospitals,2009,34.71
Australia,Publicly owned hospitals,2010,34.13
Australia,Publicly owned hospitals,2011,33.71
Australia,Publicly owned hospitals,2012,32.82
Australia,Publicly owned hospitals,2013,32.3
Australia,Publicly owned hospitals,2014,29.73
Australia,Publicly owned hospitals,2015,29.43
Australia,Publicly owned hospitals,2016,28.73
Australia,Not-for-profit privately owned hospitals,2000,6.15
Australia,Not-for-profit privately owned hospitals,2001,6.12
